MANDT,PROFN,AKTPS,OBJCT,AUTH
001,&_SAP_ALL_00,A,/GC1/AUTH,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/ADM,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/DST,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/MED,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/MGW,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/SB,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/SUB,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/UMB,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWBEP/URB,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWFND/ADM,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWFND/DST,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWFND/SRV,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWFND/SUB,&_SAP_ALL
001,&_SAP_ALL_00,A,/IWHDB/HAI,&_SAP_ALL
001,&_SAP_ALL_00,A,/SAPPO/ADM,&_SAP_ALL
001,&_SAP_ALL_00,A,/SAPPO/FLT,&_SAP_ALL
001,&_SAP_ALL_00,A,/SAPPO/ORD,&_SAP_ALL
001,&_SAP_ALL_00,A,/SAPPO/WLA,&_SAP_ALL
001,&_SAP_ALL_00,A,/SDF/E2E,&_SAP_ALL
001,&_SAP_ALL_00,A,/SDF/GPDP,&_SAP_ALL
001,&_SAP_ALL_00,A,/SDF/GPREP,&_SAP_ALL
001,&_SAP_ALL_00,A,/SDF/IVAUT,&_SAP_ALL
001,&_SAP_ALL_00,A,/SDF/TRACE,&_SAP_ALL
001,&_SAP_ALL_00,A,/SDF/WSMON,&_SAP_ALL
001,&_SAP_ALL_00,A,/UI2/CHIP,&_SAP_ALL
001,&_SAP_ALL_00,A,/UI2/SRVC,&_SAP_ALL
001,&_SAP_ALL_00,A,/UI5/THEME,&_SAP_ALL
001,&_SAP_ALL_00,A,/UIF/FLEX,&_SAP_ALL
001,&_SAP_ALL_00,A,/UIF/LREP,&_SAP_ALL
001,&_SAP_ALL_00,A,ACO_SUPER,&_SAP_ALL
001,&_SAP_ALL_00,A,AEDELETE,&_SAP_ALL
001,&_SAP_ALL_00,A,AE_DELETE,&_SAP_ALL
001,&_SAP_ALL_00,A,AUDIT_AUTH,&_SAP_ALL
001,&_SAP_ALL_00,A,BO_CA_CES,&_SAP_ALL
001,&_SAP_ALL_00,A,BO_CA_JOB,&_SAP_ALL
001,&_SAP_ALL_00,A,BO_CA_RPT,&_SAP_ALL
001,&_SAP_ALL_00,A,BRF_AUTH,&_SAP_ALL
001,&_SAP_ALL_00,A,BRF_STNDRD,&_SAP_ALL
001,&_SAP_ALL_00,A,BSP_APPL,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ALE_CGRP,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ALE_LSYS,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ALE_MAST,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ALE_MODL,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ALE_RECV,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ALE_REDU,&_SAP_ALL
001,&_SAP_ALL_00,A,B_ASU_ADMI,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_ATT,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_CRI,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_FDG,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_GRP,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_PGM,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_RLT,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPA_SLV,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPR_BZT,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUPR_FDG,&_SAP_ALL
001,&_SAP_ALL_00,A,B_BUP_PCPT,&_SAP_ALL
001,&_SAP_ALL_00,A,B_CARD_SEC,&_SAP_ALL
001,&_SAP_ALL_00,A,B_CCARD,&_SAP_ALL
001,&_SAP_ALL_00,A,B_CCSEC,&_SAP_ALL
001,&_SAP_ALL_00,A,B_CLEAR,&_SAP_ALL
001,&_SAP_ALL_00,A,B_LSMW,&_SAP_ALL
001,&_SAP_ALL_00,A,B_LSMW_PRO,&_SAP_ALL
001,&_SAP_ALL_00,A,B_MASSMAIN,&_SAP_ALL
001,&_SAP_ALL_00,A,B_NOTIF_BC,&_SAP_ALL
001,&_SAP_ALL_00,A,B_SMAN_SEQ,&_SAP_ALL
001,&_SAP_ALL_00,A,B_SMAN_WPL,&_SAP_ALL
001,&_SAP_ALL_00,A,B_UPS,&_SAP_ALL
001,&_SAP_ALL_00,A,B_UPS_CUS,&_SAP_ALL
001,&_SAP_ALL_00,A,B_USERSTAT,&_SAP_ALL
001,&_SAP_ALL_00,A,B_USERST_T,&_SAP_ALL
001,&_SAP_ALL_00,A,CA_GKFMADM,&_SAP_ALL
001,&_SAP_ALL_00,A,CA_GKFMUSR,&_SAP_ALL
001,&_SAP_ALL_00,A,CA_POWL,&_SAP_ALL
001,&_SAP_ALL_00,A,CLB_DB,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_ALTID,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_ASET,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_CAT,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_CAT_CF,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_HIER,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_IL,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_PRD,&_SAP_ALL
001,&_SAP_ALL_00,A,COM_PRD_CT,&_SAP_ALL
001,&_SAP_ALL_00,A,CPE_COVER,&_SAP_ALL
001,&_SAP_ALL_00,A,CPE_DOCDAT,&_SAP_ALL
001,&_SAP_ALL_00,A,CPE_DOCDEF,&_SAP_ALL
001,&_SAP_ALL_00,A,CPE_PRICEQ,&_SAP_ALL
001,&_SAP_ALL_00,A,CPE_SETTIN,&_SAP_ALL
001,&_SAP_ALL_00,A,CRM_BUHI,&_SAP_ALL
001,&_SAP_ALL_00,A,C_AENR_BGR,&_SAP_ALL
001,&_SAP_ALL_00,A,C_AENR_ERW,&_SAP_ALL
001,&_SAP_ALL_00,A,C_AENR_RV1,&_SAP_ALL
001,&_SAP_ALL_00,A,C_AENR_RV2,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CABN,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CABN_GRP,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CACL_DSG,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CLAS_ERS,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CLAS_NRM,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CLAS_UMS,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CLAS_UTI,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CLA_PROF,&_SAP_ALL
001,&_SAP_ALL_00,A,C_CLMM,&_SAP_ALL
001,&_SAP_ALL_00,A,C_DML,&_SAP_ALL
001,&_SAP_ALL_00,A,C_EHSP_TPP,&_SAP_ALL
001,&_SAP_ALL_00,A,C_IWP_LO,&_SAP_ALL
001,&_SAP_ALL_00,A,C_KLAH_BKL,&_SAP_ALL
001,&_SAP_ALL_00,A,C_KLAH_BKP,&_SAP_ALL
001,&_SAP_ALL_00,A,C_KLAH_BSE,&_SAP_ALL
001,&_SAP_ALL_00,A,C_LOVC_DBI,&_SAP_ALL
001,&_SAP_ALL_00,A,C_LOVC_DEP,&_SAP_ALL
001,&_SAP_ALL_00,A,C_LOVC_FUN,&_SAP_ALL
001,&_SAP_ALL_00,A,C_LOVC_TAB,&_SAP_ALL
001,&_SAP_ALL_00,A,C_LOVC_TCN,&_SAP_ALL
001,&_SAP_ALL_00,A,C_PDC,&_SAP_ALL
001,&_SAP_ALL_00,A,C_SHEP_TPG,&_SAP_ALL
001,&_SAP_ALL_00,A,C_SIGN,&_SAP_ALL
001,&_SAP_ALL_00,A,C_SIGN_BGR,&_SAP_ALL
001,&_SAP_ALL_00,A,C_TCLA_BKA,&_SAP_ALL
001,&_SAP_ALL_00,A,C_TCLS_BER,&_SAP_ALL
001,&_SAP_ALL_00,A,C_TCLS_MNT,&_SAP_ALL
001,&_SAP_ALL_00,A,C_TXX_TF,&_SAP_ALL
001,&_SAP_ALL_00,A,C_TXX_TV,&_SAP_ALL
001,&_SAP_ALL_00,A,C_TXX_TVC,&_SAP_ALL
001,&_SAP_ALL_00,A,C_VARLIST,&_SAP_ALL
001,&_SAP_ALL_00,A,ECM_CTXT,&_SAP_ALL
001,&_SAP_ALL_00,A,ECM_ORD,&_SAP_ALL
001,&_SAP_ALL_00,A,ECM_REQ,&_SAP_ALL
001,&_SAP_ALL_00,A,ECM_VAL,&_SAP_ALL
001,&_SAP_ALL_00,A,EPM_SQ,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_ADMN,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_BRS_MS,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_BRS_VA,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_DDBV,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_OBJECT,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_PROC,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_TRACE,&_SAP_ALL
001,&_SAP_ALL_00,A,FDT_WORKB,&_SAP_ALL
001,&_SAP_ALL_00,A,F_BNKA_MAC,&_SAP_ALL
001,&_SAP_ALL_00,A,F_BNKA_MAN,&_SAP_ALL
001,&_SAP_ALL_00,A,F_BNKA_MAO,&_SAP_ALL
001,&_SAP_ALL_00,A,F_FICO_AIN,&_SAP_ALL
001,&_SAP_ALL_00,A,F_FICO_AST,&_SAP_ALL
001,&_SAP_ALL_00,A,F_FICO_IND,&_SAP_ALL
001,&_SAP_ALL_00,A,F_FICO_STD,&_SAP_ALL
001,&_SAP_ALL_00,A,F_SEPA_MDT,&_SAP_ALL
001,&_SAP_ALL_00,A,HDS_TREE,&_SAP_ALL
001,&_SAP_ALL_00,A,HSMA,&_SAP_ALL
001,&_SAP_ALL_00,A,ILM_BUR_DT,&_SAP_ALL
001,&_SAP_ALL_00,A,ILM_BUR_RT,&_SAP_ALL
001,&_SAP_ALL_00,A,INIT_CHECK,&_SAP_ALL
001,&_SAP_ALL_00,A,IWP_APT,&_SAP_ALL
001,&_SAP_ALL_00,A,IWP_AUD_WP,&_SAP_ALL
001,&_SAP_ALL_00,A,IWP_MAN_WP,&_SAP_ALL
001,&_SAP_ALL_00,A,M_MATE_DGM,&_SAP_ALL
001,&_SAP_ALL_00,A,PAW_LOCID,&_SAP_ALL
001,&_SAP_ALL_00,A,PAW_PRINT,&_SAP_ALL
001,&_SAP_ALL_00,A,PLOG,&_SAP_ALL
001,&_SAP_ALL_00,A,PLOG_CON,&_SAP_ALL
001,&_SAP_ALL_00,A,PPF_ADMIN,&_SAP_ALL
001,&_SAP_ALL_00,A,PS_RMPSDIS,&_SAP_ALL
001,&_SAP_ALL_00,A,PS_RMPSGEN,&_SAP_ALL
001,&_SAP_ALL_00,A,PS_RMPSOEH,&_SAP_ALL
001,&_SAP_ALL_00,A,PS_RMPSORG,&_SAP_ALL
001,&_SAP_ALL_00,A,PS_RMPSPGE,&_SAP_ALL
001,&_SAP_ALL_00,A,PS_RMPSPSP,&_SAP_ALL
001,&_SAP_ALL_00,A,P_CORR,&_SAP_ALL
001,&_SAP_ALL_00,A,P_HAP_DOC,&_SAP_ALL
001,&_SAP_ALL_00,A,P_PRWBENCH,&_SAP_ALL
001,&_SAP_ALL_00,A,P_TCODE,&_SAP_ALL
001,&_SAP_ALL_00,A,RSANAUMMEN,&_SAP_ALL
001,&_SAP_ALL_00,A,RSANPR,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_BBPF,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_CTR,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_CTRL,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_DAP,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_ENVM,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_ID,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_IOMA,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_JNL,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_LOHE,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_MODL,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_MON,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_OWN,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_RUL,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_TEAM,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_USER,&_SAP_ALL
001,&_SAP_ALL_01,A,RSBPC_WKSP,&_SAP_ALL
001,&_SAP_ALL_01,A,RSCRMBUPA,&_SAP_ALL
001,&_SAP_ALL_01,A,RSCRMEXTR,&_SAP_ALL
001,&_SAP_ALL_01,A,RSCRM_TG,&_SAP_ALL
001,&_SAP_ALL_01,A,RSDMEENGIN,&_SAP_ALL
001,&_SAP_ALL_01,A,RSDMEMBW,&_SAP_ALL
001,&_SAP_ALL_01,A,RSDMEMODEL,&_SAP_ALL
001,&_SAP_ALL_01,A,RSHAAP,&_SAP_ALL
001,&_SAP_ALL_01,A,RSHAOT,&_SAP_ALL
001,&_SAP_ALL_01,A,R_AREA,&_SAP_ALL
001,&_SAP_ALL_01,A,R_BUNDLE,&_SAP_ALL
001,&_SAP_ALL_01,A,R_CT_SET,&_SAP_ALL
001,&_SAP_ALL_01,A,R_METHOD,&_SAP_ALL
001,&_SAP_ALL_01,A,R_PACKAGE,&_SAP_ALL
001,&_SAP_ALL_01,A,R_PARAM,&_SAP_ALL
001,&_SAP_ALL_01,A,R_PLEVEL,&_SAP_ALL
001,&_SAP_ALL_01,A,R_PM_NAME,&_SAP_ALL
001,&_SAP_ALL_01,A,R_PROFILE,&_SAP_ALL
001,&_SAP_ALL_01,A,R_RSSEM,&_SAP_ALL
001,&_SAP_ALL_01,A,R_STS_CUST,&_SAP_ALL
001,&_SAP_ALL_01,A,R_STS_PT,&_SAP_ALL
001,&_SAP_ALL_01,A,R_STS_ST,&_SAP_ALL
001,&_SAP_ALL_01,A,R_STS_SUP,&_SAP_ALL
001,&_SAP_ALL_01,A,R_UPX_EXEC,&_SAP_ALL
001,&_SAP_ALL_01,A,R_UPX_MNTN,&_SAP_ALL
001,&_SAP_ALL_01,A,R_WEBITF,&_SAP_ALL
001,&_SAP_ALL_01,A,SASAP_ADIM,&_SAP_ALL
001,&_SAP_ALL_01,A,SCRMMW,&_SAP_ALL
001,&_SAP_ALL_01,A,SDDLVIEW,&_SAP_ALL
001,&_SAP_ALL_01,A,SILMSTOR,&_SAP_ALL
001,&_SAP_ALL_01,A,SILMSTORAD,&_SAP_ALL
001,&_SAP_ALL_01,A,SILMSTORCS,&_SAP_ALL
001,&_SAP_ALL_01,A,SILMSTORCT,&_SAP_ALL
001,&_SAP_ALL_01,A,SILMSTORF,&_SAP_ALL
001,&_SAP_ALL_01,A,SILMSTORM,&_SAP_ALL
001,&_SAP_ALL_01,A,SMUDRFCF4,&_SAP_ALL
001,&_SAP_ALL_01,A,SM_BPM_DET,&_SAP_ALL
001,&_SAP_ALL_01,A,SSFVADM,&_SAP_ALL
001,&_SAP_ALL_01,A,SUPG_TST_1,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ACL_HIST,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ACMTSTPR,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ACM_DEMO,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ACM_HIER,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ACM_TEST,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ADDRCOMM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ADDRESS1,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ADDRESS2,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ADDRESS3,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ADMI_FCD,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ADT_RES,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ALM_CONF,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ALM_CUST,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ALM_ROLE,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ALV_CSUT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ALV_LAYO,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ALV_LAYR,&_SAP_ALL
001,&_SAP_ALL_01,A,S_AMC_LOG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_APC_ORIG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_APC_TCP,&_SAP_ALL
001,&_SAP_ALL_01,A,S_APPL_LOG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ARCD_OBJ,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ARCD_RES,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ARCD_RUN,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ARCHIVE,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ARC_CHGR,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ASAPIA,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ASAPIAA,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ASAPIAAT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ASAPIAD,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ASAP_IA,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ATO_COL,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BCOS_BC,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BCSETS,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BDC_MONI,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BDS_D,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BDS_DS,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BGRFC,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BPE_CONF,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BRAN_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BTCH_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BTCH_API,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BTCH_EXT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BTCH_JOB,&_SAP_ALL
001,&_SAP_ALL_01,A,S_BTCH_NAM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CALENDAR,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CALLMON,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CARRID,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CBO,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CCL,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CCMS_CMC,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CCM_RECV,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CDMC,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CHKM__FA,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CLB_FEED,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CLNT_IMP,&_SAP_ALL
001,&_SAP_ALL_01,A,S_COAT_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_COV_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CPIC,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CTC,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CTEMPLAT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CTS_ADMI,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CTS_LANG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_CTS_SADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_C_FUNCT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DAAG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DAGPTM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DATASET,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DB2_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DB2_COMM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DBCON,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DDSTCAUT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DEVELOP,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DOKU_AUT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DOTM_SYS,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DSAUTH,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DSDEV,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DSPGMCHK,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DX_MAIN,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DX_PROJ,&_SAP_ALL
001,&_SAP_ALL_01,A,S_DYNLGPTS,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECATTADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECL_CAT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECL_STP,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECL_STP2,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECMADMIN,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECMGROUP,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ECM_SU,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ENH_CRE,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ENQUE,&_SAP_ALL
001,&_SAP_ALL_01,A,S_EPMSOQ,&_SAP_ALL
001,&_SAP_ALL_01,A,S_EPM_BP,&_SAP_ALL
001,&_SAP_ALL_01,A,S_EPM_CTRY,&_SAP_ALL
001,&_SAP_ALL_01,A,S_EPM_PD,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_CAT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_CONN,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_PUBL,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_PUSH,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_QL,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_TAG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_TAU,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_T_BG,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_T_MT,&_SAP_ALL
001,&_SAP_ALL_01,A,S_ESH_T_PR,&_SAP_ALL
001,&_SAP_ALL_01,A,S_EWA_ADM,&_SAP_ALL
001,&_SAP_ALL_01,A,S_EXCHRATE,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FEH_INTF,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FIELDSEL,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FLBOOK,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FOBU_MTH,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FORMABS,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FP_CHK,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FP_ICF,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FRA_AREA,&_SAP_ALL
001,&_SAP_ALL_01,A,S_FRA_CLRO,&_SAP_ALL
001,&_SAP_ALL_02,A,S_FRA_CORO,&_SAP_ALL
001,&_SAP_ALL_02,A,S_FRA_PARM,&_SAP_ALL
001,&_SAP_ALL_02,A,S_FRA_SP,&_SAP_ALL
001,&_SAP_ALL_02,A,S_FRA_SPS,&_SAP_ALL
001,&_SAP_ALL_02,A,S_FRA_SPTY,&_SAP_ALL
001,&_SAP_ALL_02,A,S_GOS_ATT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_GUI,&_SAP_ALL
001,&_SAP_ALL_02,A,S_HIERARCH,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IBU,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ICF,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ICFREC,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ICF_ADM,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCADM,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCCTRL,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCDEFT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCMETA,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCMONI,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCPART,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCPORT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IDOCREPA,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_AUTO,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_CHKD,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_CHKE,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_GCDE,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_LHM,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_PRL,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_RWCF,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_SB,&_SAP_ALL
001,&_SAP_ALL_02,A,S_ILM_SRS,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IMG_ACTV,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IMG_GENE,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_ATT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_AUD,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_BLOC,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_BL_M,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_DEV,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_DISP,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_OG,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_OTC,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_OTPT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_POL,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_PT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_RG,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IRM_RLGN,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IWB,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IWB_ADM,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IWB_ATT,&_SAP_ALL
001,&_SAP_ALL_02,A,S_IWB_ATTR,&_SAP_ALL
001,&_SAP_ALL_02,A,S_J2EEROLE,&_SAP_ALL
001,&_SAP_ALL_02,A,S_KW_MODEL,&_SAP_ALL
001,&_SAP_ALL_02,A,S_LANG_ADM,&_SAP_ALL
001,&_SAP_ALL_02,A,S_LAS_ADM,&_SAP_ALL
